"Id","Name","SetupEntityAccessItems"
"01p0W000003SNGYQA4","BatchApplyIerPrivacy","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003SNGZQA4","BatchApplyIerPrivacyTest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003SNGaQAO","BatchApplySubscriberPrivacy","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003SNGbQAO","BatchApplySubscriberPrivacyTest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p6T000003ww6LQAQ","BatchDeferredTATest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002uxvEAAQ","BatchTARDeferredLeadTA","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002uxvFAAQ","BatchTARDeferredOppTA","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002h24VAAQ","BomgarCreateCaseTriggerTest","[{""Parent"":{""Id"":""0PSd0000000qjenGAA"",""Type"":""Profile"",""Label"":""00ed00000019invAAA"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019invAAA""},""Id"":""00ed00000019invAAA"",""Name"":""ASU Read Only""}}},{""Parent"":{""Id"":""0PSd0000000qzl5GAA"",""Type"":""Profile"",""Label"":""00ed00000019yKBAAY"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019yKBAAY""},""Id"":""00ed00000019yKBAAY"",""Name"":""ASU View All Data""}}},{""Parent"":{""Id"":""0PSd0000000TwGUGA0"",""Type"":""Profile"",""Label"":""00ed0000001EPuyAAG"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001EPuyAAG""},""Id"":""00ed0000001EPuyAAG"",""Name"":""Bomgar Profile""}}},{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002h24WAAQ","BomgarCreateCaseUtil","[{""Parent"":{""Id"":""0PSd0000000qjenGAA"",""Type"":""Profile"",""Label"":""00ed00000019invAAA"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019invAAA""},""Id"":""00ed00000019invAAA"",""Name"":""ASU Read Only""}}},{""Parent"":{""Id"":""0PSd0000000qzl5GAA"",""Type"":""Profile"",""Label"":""00ed00000019yKBAAY"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019yKBAAY""},""Id"":""00ed00000019yKBAAY"",""Name"":""ASU View All Data""}}},{""Parent"":{""Id"":""0PSd0000000TwGUGA0"",""Type"":""Profile"",""Label"":""00ed0000001EPuyAAG"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001EPuyAAG""},""Id"":""00ed0000001EPuyAAG"",""Name"":""Bomgar Profile""}}},{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002h24XAAQ","BomgarCreateCaseUtilTest","[{""Parent"":{""Id"":""0PSd0000000qjenGAA"",""Type"":""Profile"",""Label"":""00ed00000019invAAA"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019invAAA""},""Id"":""00ed00000019invAAA"",""Name"":""ASU Read Only""}}},{""Parent"":{""Id"":""0PSd0000000qzl5GAA"",""Type"":""Profile"",""Label"":""00ed00000019yKBAAY"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019yKBAAY""},""Id"":""00ed00000019yKBAAY"",""Name"":""ASU View All Data""}}},{""Parent"":{""Id"":""0PSd0000000TwGUGA0"",""Type"":""Profile"",""Label"":""00ed0000001EPuyAAG"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001EPuyAAG""},""Id"":""00ed0000001EPuyAAG"",""Name"":""Bomgar Profile""}}},{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002h24YAAQ","BomgarSurveyUpdateTriggerTest","[{""Parent"":{""Id"":""0PSd0000000qjenGAA"",""Type"":""Profile"",""Label"":""00ed00000019invAAA"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019invAAA""},""Id"":""00ed00000019invAAA"",""Name"":""ASU Read Only""}}},{""Parent"":{""Id"":""0PSd0000000qzl5GAA"",""Type"":""Profile"",""Label"":""00ed00000019yKBAAY"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019yKBAAY""},""Id"":""00ed00000019yKBAAY"",""Name"":""ASU View All Data""}}},{""Parent"":{""Id"":""0PSd0000000TwGUGA0"",""Type"":""Profile"",""Label"":""00ed0000001EPuyAAG"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001EPuyAAG""},""Id"":""00ed0000001EPuyAAG"",""Name"":""Bomgar Profile""}}},{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000004AYUoQAO","BulkApiManager","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p6T000003THDuQAO","BulkApiManagerTest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003frkmQAA","BulkMessageComponentController","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}},{""Parent"":{""Id"":""0PS0W000001sbm1WAA"",""Type"":""Regular"",""Label"":""SMS Magic Academic Advising"",""PermissionSetGroupId"":null,""Profile"":null}},{""Parent"":{""Id"":""0PS0W000001GhJsWAK"",""Type"":""Regular"",""Label"":""SMS Magic First Year Success Coach"",""PermissionSetGroupId"":null,""Profile"":null}},{""Parent"":{""Id"":""0PS6T000001k9thWAA"",""Type"":""Group"",""Label"":""SMS Magic Users - Academic Advisors Manager"",""PermissionSetGroupId"":""0PG6T000000GmepWAC"",""Profile"":null}},{""Parent"":{""Id"":""0PS6T000001k9tiWAA"",""Type"":""Group"",""Label"":""SMS Magic Users - Academic Advisors Staff"",""PermissionSetGroupId"":""0PG6T000000GmeqWAC"",""Profile"":null}},{""Parent"":{""Id"":""0PS6T000001k9tjWAA"",""Type"":""Group"",""Label"":""SMS Magic Users - FYS"",""PermissionSetGroupId"":""0PG6T000000GmerWAC"",""Profile"":null}}]"
"01p0W000003frknQAA","BulkMessageComponentControllerTest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}},{""Parent"":{""Id"":""0PS0W000001sbm1WAA"",""Type"":""Regular"",""Label"":""SMS Magic Academic Advising"",""PermissionSetGroupId"":null,""Profile"":null}},{""Parent"":{""Id"":""0PS0W000001GhJsWAK"",""Type"":""Regular"",""Label"":""SMS Magic First Year Success Coach"",""PermissionSetGroupId"":null,""Profile"":null}},{""Parent"":{""Id"":""0PS6T000001k9thWAA"",""Type"":""Group"",""Label"":""SMS Magic Users - Academic Advisors Manager"",""PermissionSetGroupId"":""0PG6T000000GmepWAC"",""Profile"":null}},{""Parent"":{""Id"":""0PS6T000001k9tiWAA"",""Type"":""Group"",""Label"":""SMS Magic Users - Academic Advisors Staff"",""PermissionSetGroupId"":""0PG6T000000GmeqWAC"",""Profile"":null}},{""Parent"":{""Id"":""0PS6T000001k9tjWAA"",""Type"":""Group"",""Label"":""SMS Magic Users - FYS"",""PermissionSetGroupId"":""0PG6T000000GmerWAC"",""Profile"":null}}]"
"01p0W000003jHdGQAU","BusinessUnitFactory","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003SNGcQAO","CampaignDispatcher","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003SNGdQAO","CampaignHashUpdateBatch","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p6T000003TGdmQAG","CampaignMemberDispatcher","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p0W000003jLPJQA2","CampaignMemberFactory","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000002uwdMAAQ","CampaignMemberManagementController","[{""Parent"":{""Id"":""0PS0W000001bgzVWAQ"",""Type"":""Profile"",""Label"":""00e0W000001yXmFQAU"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00e0W000001yXmFQAU""},""Id"":""00e0W000001yXmFQAU"",""Name"":""ASU Recruitment - Team (ESISD)""}}},{""Parent"":{""Id"":""0PSd0000000H4XoGAK"",""Type"":""Profile"",""Label"":""00ed0000000jbylAAA"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000000jbylAAA""},""Id"":""00ed0000000jbylAAA"",""Name"":""ASU Recruitment - Graduate Recruiter""}}},{""Parent"":{""Id"":""0PSd0000000qjenGAA"",""Type"":""Profile"",""Label"":""00ed00000019invAAA"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019invAAA""},""Id"":""00ed00000019invAAA"",""Name"":""ASU Read Only""}}},{""Parent"":{""Id"":""0PSd0000000qUhbGAE"",""Type"":""Profile"",""Label"":""00ed00000019TqNAAU"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019TqNAAU""},""Id"":""00ed00000019TqNAAU"",""Name"":""ASU Marketing User""}}},{""Parent"":{""Id"":""0PSd0000000qzl5GAA"",""Type"":""Profile"",""Label"":""00ed00000019yKBAAY"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000019yKBAAY""},""Id"":""00ed00000019yKBAAY"",""Name"":""ASU View All Data""}}},{""Parent"":{""Id"":""0PSd0000000r3syGAA"",""Type"":""Profile"",""Label"":""00ed0000001A1s3AAC"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1s3AAC""},""Id"":""00ed0000001A1s3AAC"",""Name"":""ASU Recruitment - Applicant Services""}}},{""Parent"":{""Id"":""0PSd0000000r3t3GAA"",""Type"":""Profile"",""Label"":""00ed0000001A1s8AAC"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1s8AAC""},""Id"":""00ed0000001A1s8AAC"",""Name"":""ASU Recruitment - Business Operations""}}},{""Parent"":{""Id"":""0PSd0000000r3t8GAA"",""Type"":""Profile"",""Label"":""00ed0000001A1sDAAS"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1sDAAS""},""Id"":""00ed0000001A1sDAAS"",""Name"":""ASU Recruitment - Freshman Recruiter""}}},{""Parent"":{""Id"":""0PSd0000000r3tcGAA"",""Type"":""Profile"",""Label"":""00ed0000001A1shAAC"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1shAAC""},""Id"":""00ed0000001A1shAAC"",""Name"":""ASU Recruitment - Admission Services""}}},{""Parent"":{""Id"":""0PSd0000000r3tDGAQ"",""Type"":""Profile"",""Label"":""00ed0000001A1sIAAS"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1sIAAS""},""Id"":""00ed0000001A1sIAAS"",""Name"":""ASU Recruitment - Transfer Recruiter""}}},{""Parent"":{""Id"":""0PSd0000000r3tIGAQ"",""Type"":""Profile"",""Label"":""00ed0000001A1sNAAS"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1sNAAS""},""Id"":""00ed0000001A1sNAAS"",""Name"":""ASU Recruitment - International Recruiter""}}},{""Parent"":{""Id"":""0PSd0000000r3tNGAQ"",""Type"":""Profile"",""Label"":""00ed0000001A1sSAAS"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1sSAAS""},""Id"":""00ed0000001A1sSAAS"",""Name"":""ASU Recruitment - Events""}}},{""Parent"":{""Id"":""0PSd0000000r3tSGAQ"",""Type"":""Profile"",""Label"":""00ed0000001A1sXAAS"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A1sXAAS""},""Id"":""00ed0000001A1sXAAS"",""Name"":""ASU Recruitment - Havasu""}}},{""Parent"":{""Id"":""0PSd0000000r453GAA"",""Type"":""Profile"",""Label"":""00ed0000001A204AAC"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000001A204AAC""},""Id"":""00ed0000001A204AAC"",""Name"":""ASU Recruitment - Leads (ESISD)""}}},{""Parent"":{""Id"":""0PSd0000001o7EsGAI"",""Type"":""Profile"",""Label"":""00ed0000002FFRcAAO"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000002FFRcAAO""},""Id"":""00ed0000002FFRcAAO"",""Name"":""ASU Recruitment - Freshman Recruiter (Temp Access to Org Wide)""}}},{""Parent"":{""Id"":""0PSd0000001jygbGAA"",""Type"":""Profile"",""Label"":""00ed0000002Nf7AAAS"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed0000002Nf7AAAS""},""Id"":""00ed0000002Nf7AAAS"",""Name"":""ASU Recruitment - Business Intelligence""}}},{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}},{""Parent"":{""Id"":""0PSd0000000r6mNGAQ"",""Type"":""Regular"",""Label"":""Role: Recruiting (Service Users)"",""PermissionSetGroupId"":null,""Profile"":null}}]"
"01p6T000003ww6MQAQ","CampaignMemberManagementControllerTest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000003mzGdAAI","CampaignMemberService","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01p6T000003TGdnQAG","CampaignMemberTriggerTest","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
"01pd0000003mzGeAAI","CampaignService","[{""Parent"":{""Id"":""0PSd0000000oWPgGAM"",""Type"":""Profile"",""Label"":""00ex00000018ozT_128_09_43_34_1"",""PermissionSetGroupId"":null,""Profile"":{""attributes"":{""type"":""Profile"",""url"":""/services/data/v53.0/sobjects/Profile/00ed00000017IobAAE""},""Id"":""00ed00000017IobAAE"",""Name"":""System Administrator""}}}]"
